1	0.065583321819313
2	0.0627992031733172
3	0.0596845540464952
4	0.0563797011007481
5	0.0530009704155433
6	0.0496395372916686
7	0.0463630106599066
8	0.0432185276802275
9	0.0402364281347381
10	0.0374338980815518
11	0.0348182414247297
12	0.0323896317989211
13	0.0301433198242563
14	0.0280713384289719
15	0.0261637791765023
16	0.0244097200026431
17	0.0227978799601439
18	0.021317066253049
19	0.0199564669935185
20	0.018705831819207
21	0.0175555726978236
22	0.0164968091863741
23	0.015521376035861
25	0.0137912979635246
26	0.0130236743771243
27	0.0123133367188581
28	0.0116552178034845
30	0.0104777480314726
31	0.00995051242977964
33	0.00900208751331546
35	0.008176090902241
36	0.00780287633729277
38	0.0071257001920456
40	0.00652924140949492
42	0.0060016708898351
44	0.00553316222477588
47	0.00492357457548985
49	0.00456968569777922
52	0.00410427666857036
54	0.00383130115418073
57	0.003468905641917
60	0.00315437505091298
63	0.0028798052057802
66	0.00263882912202309
69	0.00242627790745874
73	0.00217989699625883
76	0.00201849843915207
80	0.00182931134452589
84	0.00166512340017502
89	0.0014887802551527
93	0.00136684949877115
98	0.00123414441269804
103	0.00111964250953828
108	0.00102019081816391
113	0.000933285438528225
119	0.000842761211781252
125	0.00076467562195553
131	0.000696865919008644
138	0.000628473912748724
144	0.000577496135303217
152	0.000518568306777313
159	0.000474051711702176
167	0.000429806607080974
176	0.000387006394843283
185	0.000350258392361049
194	0.000318477901353431
204	0.000287961070470398
214	0.0002616079076866
224	0.000238696749529847
236	0.000214949384195192
247	0.000196149042482806
260	0.000176933507670876
273	0.000160398907924604
287	0.00014504795138192
301	0.000131792448119547
316	0.000119503714979591
332	0.000108192684193336
348	9.84101814461319e-5
366	8.89067489386646e-5
384	8.07128123761243e-5
403	7.32314367487205e-5
424	6.61089917610931e-5
445	5.99750333833705e-5
467	5.44195466966435e-5
490	4.93964723217415e-5
515	4.46851684254338e-5
541	4.04648399282371e-5
568	3.66839185907017e-5
596	3.32955415690742e-5
626	3.0160130373029e-5
657	2.73629292417234e-5
690	2.47917083976144e-5
725	2.24409608665645e-5
761	2.03550112539226e-5
799	1.84532758147891e-5
839	1.67252924483282e-5
881	1.51593839972608e-5
925	1.37433137619356e-5
972	1.24389879714811e-5
1020	1.12894382423771e-5
1071	1.0234139243236e-5
1125	9.27014327051992e-6
1181	8.40739534862373e-6
1240	7.62241241613612e-6
1302	6.91025076698266e-6
1367	6.26562815870897e-6
1436	5.67521034570048e-6
1507	5.15066383635086e-6
1583	4.66582391207133e-6
1662	4.23093216497259e-6
1745	3.83636908067537e-6
1832	3.47919698950882e-6
1924	3.15313447510641e-6
2020	2.8594255967814e-6
2121	2.59258980501666e-6
2227	2.35078738103426e-6
2339	2.13027609057832e-6
2456	1.93146915708788e-6
2579	1.75103364540237e-6
2708	1.58765920550839e-6
2843	1.44000246699453e-6
2985	1.30585433863746e-6
3134	1.18428495386585e-6
3291	1.07367524748643e-6
3456	9.7332914935777e-7
3629	8.82502433214822e-7
3810	8.0043636140392e-7
4001	7.25654294664924e-7
4201	6.5804499172541e-7
4411	5.9673905818107e-7
4631	5.41265460964939e-7
4863	4.90744644312143e-7
5106	4.45051446013352e-7
5361	4.03637178435558e-7
5629	3.66044765028288e-7
5911	3.31887966927705e-7
6207	3.00932846656274e-7
6517	2.72935675149458e-7
6843	2.47507248154286e-7
7185	2.24468495304615e-7
7544	2.03580454776972e-7
7921	1.84634285833085e-7
8318	1.67405482550889e-7
8733	1.51851224897659e-7
9170	1.37703917106739e-7
9629	1.24871828649838e-7
10110	1.13257922133866e-7
10616	1.02705814262068e-7
11146	9.31594180515042e-8
11704	8.44784482741861e-8
12289	7.66183914784832e-8
12903	6.94925152209179e-8
13549	6.30172993864219e-8
14226	5.71564417837207e-8
14937	5.18396498562751e-8
15684	4.70148016272426e-8
16469	4.2635821108139e-8
17292	3.86705930626378e-8
18157	3.50708694531932e-8
19065	3.18072217258494e-8
20018	2.88485359555084e-8
21019	2.61642268280761e-8
22070	2.37298626037108e-8
23173	2.15230704993736e-8
24332	1.95201375675895e-8
25549	1.77035861834715e-8
26826	1.6057153934449e-8
28167	1.45636838354827e-8
29576	1.32082786288626e-8
31054	1.1980178878111e-8
32607	1.08655178628355e-8
34238	9.85438497384392e-9
35950	8.93764303439045e-9
37747	8.10645009358655e-9
39634	7.35249535294678e-9
41616	6.66845068828802e-9
43697	6.04807865918945e-9
45882	5.48543366255539e-9
48176	4.97518214889658e-9
50585	4.51233535186257e-9
53114	4.09261482613961e-9
55770	3.71185479510547e-9
58558	3.36660742737177e-9
61486	3.05340456035764e-9
64561	2.76928249919521e-9
67789	2.51164816971251e-9
71178	2.27800210593622e-9
74737	2.06604984808368e-9
78474	1.87380952845631e-9
82398	1.69944244483582e-9
86518	1.5412992292337e-9
90843	1.39789612816672e-9
95386	1.26777776710779e-9
100155	1.14978992731816e-9
105163	1.04276187096522e-9
110421	9.45695251785771e-10
115942	8.57652717093995e-10
121739	7.77798570166393e-10
127826	7.05368697019594e-10
134217	6.39677343474504e-10
140928	5.80090430466208e-10
147975	5.2604122600482e-10
155373	4.77026956643409e-10
163142	4.32564756560995e-10
171299	3.92238259878613e-10
179864	3.55661173939479e-10
188858	3.2248320924013e-10
198300	2.92395585795043e-10
208215	2.65103077747008e-10
218626	2.40347733091659e-10
229558	2.17893201716622e-10
241036	1.97528123933592e-10
253087	1.79058082714649e-10
265742	1.62304332992727e-10
279029	1.47108460893227e-10
292980	1.33326030236363e-10
307629	1.20824464704622e-10
323011	1.09485589241816e-10
339161	9.92009708214798e-11
356119	8.98723420133797e-11
373925	8.1412024550022e-11
392622	7.37382700950479e-11
412253	6.67786487753107e-11
432866	6.04662370822887e-11
454509	5.47404650051049e-11
477234	4.95471160305265e-11
501096	4.48370564434364e-11
526151	4.05658117603233e-11
552458	3.66922960297533e-11
580081	3.31779646993498e-11
609086	2.99918974139099e-11
639540	2.7101479552192e-11
671517	2.44812971236183e-11
705093	2.21050890045917e-11
740347	1.99499826035922e-11
777365	1.79956467281575e-11
816233	1.62247151513927e-11
857045	1.46181273803646e-11
899897	1.31623292867649e-11
944892	1.18424960427565e-11
992136	1.06459206530506e-11
