0	0.235248903505599
1	0.135781729359204
2	0.0914568511664954
3	0.0668031544872369
4	0.0513706492674851
5	0.0409511936378415
6	0.0335315788524633
7	0.0280336314032804
8	0.0238313753413481
9	0.0205384752599015
10	0.0179047535765573
11	0.0157617739449981
12	0.0139924197695494
13	0.0125130157794696
14	0.0112623741535245
15	0.010194841979186
16	0.0092757523716346
17	0.0084783686144947
18	0.00778178311575281
19	0.00716944285376168
20	0.00662809535281324
21	0.00614702274142093
22	0.00571747680747937
23	0.00533225663235816
24	0.00498538889977076
25	0.00467188316791671
26	0.00438754256792801
27	0.00412881596254629
28	0.00389268145293619
29	0.00367655382504426
30	0.00347821044774892
31	0.00329573151626818
32	0.00312745153845768
33	0.00297191969937555
34	0.00282786728663631
35	0.00269418076873174
36	0.00256987942767739
37	0.00245409668271391
38	0.00234606442220579
39	0.00224509980030271
40	0.00215059406326874
41	0.0020620030552225
42	0.00197883911979991
43	0.00190066416714984
44	0.00182708371778712
45	0.00175774176854863
46	0.00169231635302696
47	0.00163051569078158
48	0.00157207483744853
49	0.00151675276239692
50	0.00146432979246989
51	0.00141460537016522
52	0.00136739608266115
53	0.00132253392481158
54	0.00127986476479975
55	0.00123924698578467
56	0.00120055028077739
57	0.00116365458123758
58	0.00112844910266145
59	0.00109483149272193
60	0.00106270706954659
61	0.00103198813934651
62	0.00100259338406048
63	0.000974447310916001
64	0.000947479756815898
65	0.000921625441389366
66	0.000896823563310863
67	0.000873017435141057
68	0.000850154152541926
69	0.000828184294213008
70	0.000807061649305216
71	0.000786742969482827
72	0.000767187743107012
73	0.000748357989299611
74	0.000730218069925818
75	0.000712734517711534
76	0.000695875878941256
77	0.00067961256932698
78	0.00066391674181077
79	0.000648762165176839
80	0.000634124112465931
81	0.000619979258303956
82	0.000606305584339648
83	0.000593082292057503
84	0.00058028972232271
85	0.000567909281061315
86	0.00055592337055525
87	0.00054431532585836
88	0.000533069355917567
89	0.000522170488987616
90	0.00051160452199989
91	0.000501357973542514
92	0.000491418040182077
93	0.000481772555839449
94	0.000472409953988449
95	0.000463319232438035
96	0.000454489920533394
97	0.000445912048540372
98	0.000437576119088167
99	0.000429473080492125
100	0.00042159430182288
101	0.000413931549592976
102	0.000406476965929371
103	0.000399223048154395
104	0.000392162629634913
105	0.000385288861840121
106	0.000378595197496975
107	0.000372075374794513
108	0.000365723402534726
109	0.000359533546189362
110	0.000353500314778742
